temporada_txt,jornada_val,fecha_dt,hora_local_txt,hora_utc_txt,equipo_local_txt,equipo_visitante_txt,goles_local_val,goles_visitante_val,goles_local_primer_tiempo_val,goles_local_segundo_tiempo_val,goles_visitante_primer_tiempo_val,goles_visitante_segundo_tiempo_val,goles_total_primer_tiempo_val,goles_total_segundo_tiempo_val,goles_total_partido_val,tiros_local_val,tiros_visitante_val,tiros_a_puerta_local_val,tiros_a_puerta_visitante_val,corners_local_val,corners_visitante_val,faltas_local_val,faltas_visitante_val,amarillas_local_val,amarillas_visitante_val,rojas_local_val,rojas_visitante_val
2025-26,18,17/01/2026,15:30,14:30,FC Koln,Mainz,2,1,0,2,1,0,1,2,3,20,11,6,7,9,5,6,10,4,4,0,0
2025-26,18,17/01/2026,15:30,14:30,Hamburger SV,Borussia Monchengladbach,0,0,0,0,0,0,0,0,0,25,6,12,0,2,5,16,18,1,2,0,0
2025-26,17,17/01/2026,15:30,14:30,Hoffenheim,Bayer Leverkusen,1,0,1,0,0,0,1,0,1,19,8,8,2,3,5,17,7,2,1,0,0
2025-26,18,17/01/2026,15:30,14:30,Wolfsburg,Heidenheim,1,1,0,1,1,0,1,1,2,13,13,4,3,9,6,10,12,4,3,0,0
2025-26,18,17/01/2026,18:30,17:30,RB Leipzig,Bayern Munich,1,5,1,0,0,5,1,5,6,17,19,4,12,5,9,7,6,1,0,0,0
2025-26,18,18/01/2026,15:30,14:30,Stuttgart,Union Berlin,1,1,0,1,0,1,0,2,2,13,20,4,3,3,8,6,11,1,1,0,0
2025-26,18,18/01/2026,17:30,16:30,Augsburg,Freiburg,2,2,0,2,0,2,0,4,4,13,12,5,5,9,6,11,14,3,2,0,0
2025-26,18,23/01/2026,20:30,19:30,St. Pauli,Hamburger SV,0,0,0,0,0,0,0,0,0,8,5,3,2,5,4,15,13,1,1,0,0
2025-26,19,24/01/2026,15:30,14:30,Bayern Munich,Augsburg,1,2,1,0,0,2,1,2,3,15,16,6,6,9,3,10,5,1,1,0,0
2025-26,19,24/01/2026,15:30,14:30,Eintracht Frankfurt,Hoffenheim,1,3,1,0,0,3,1,3,4,9,10,3,5,6,6,8,16,0,4,0,0
2025-26,19,24/01/2026,15:30,14:30,Heidenheim,RB Leipzig,0,3,0,0,0,3,0,3,3,7,11,2,8,4,0,10,9,1,0,0,0
2025-26,18,24/01/2026,15:30,14:30,Bayer Leverkusen,Werder Bremen,1,0,1,0,0,0,1,0,1,13,17,4,3,5,5,6,9,2,3,0,0
2025-26,19,24/01/2026,15:30,14:30,Mainz,Wolfsburg,3,1,0,3,1,0,1,3,4,20,7,9,2,15,1,8,11,3,2,0,0
2025-26,19,24/01/2026,18:30,17:30,Union Berlin,Borussia Dortmund,0,3,0,0,1,2,1,2,3,10,15,3,5,7,2,10,16,0,1,0,0
2025-26,19,25/01/2026,15:30,14:30,Borussia Monchengladbach,Stuttgart,0,3,0,0,1,2,1,2,3,12,17,3,8,1,4,11,7,1,1,0,0
2025-26,19,25/01/2026,17:30,16:30,Freiburg,FC Koln,2,1,2,0,1,0,3,0,3,13,19,5,4,5,5,5,9,1,2,0,0
2025-26,19,27/01/2026,20:30,19:30,St. Pauli,RB Leipzig,1,1,0,1,0,1,0,2,2,7,12,2,5,4,3,6,8,0,1,0,0
2025-26,19,27/01/2026,20:30,19:30,Werder Bremen,Hoffenheim,0,2,0,0,1,1,1,1,2,26,12,3,3,6,7,7,10,2,2,0,1
2025-26,20,30/01/2026,20:30,19:30,FC Koln,Wolfsburg,1,0,1,0,0,0,1,0,1,15,14,3,3,3,4,8,16,1,4,0,0
2025-26,20,31/01/2026,15:30,14:30,Augsburg,St. Pauli,2,1,1,1,1,0,2,1,3,12,17,6,5,5,5,15,13,3,1,0,0
2025-26,20,31/01/2026,15:30,14:30,Eintracht Frankfurt,Bayer Leverkusen,1,3,0,1,2,1,2,2,4,11,11,4,4,8,3,11,10,3,1,1,0
2025-26,20,31/01/2026,15:30,14:30,Hoffenheim,Union Berlin,3,1,2,1,0,1,2,2,4,9,16,4,3,3,10,11,18,2,2,0,0
2025-26,20,31/01/2026,15:30,14:30,RB Leipzig,Mainz,1,2,1,0,1,1,2,1,3,15,11,4,4,5,4,4,13,0,4,0,0
2025-26,20,31/01/2026,15:30,14:30,Werder Bremen,Borussia Monchengladbach,1,1,0,1,0,1,0,2,2,18,7,6,2,7,3,10,14,0,1,0,0
2025-26,20,31/01/2026,18:30,17:30,Hamburger SV,Bayern Munich,2,2,1,1,1,1,2,2,4,14,13,4,7,3,9,12,16,6,4,0,0
2025-26,20,01/02/2026,15:30,14:30,Stuttgart,Freiburg,1,0,0,1,0,0,0,1,1,18,11,7,2,6,2,14,14,3,1,0,0
2025-26,20,01/02/2026,17:30,16:30,Borussia Dortmund,Heidenheim,3,2,1,2,1,1,2,3,5,19,12,5,3,12,3,11,11,2,2,0,0
2025-26,21,06/02/2026,20:30,19:30,Union Berlin,Eintracht Frankfurt,1,1,0,1,0,1,0,2,2,11,3,3,1,5,2,9,11,4,3,0,1
2025-26,21,07/02/2026,15:30,14:30,Freiburg,Werder Bremen,1,0,1,0,0,0,1,0,1,7,17,2,5,4,8,9,12,0,1,1,0
2025-26,21,07/02/2026,15:30,14:30,Heidenheim,Hamburger SV,0,2,0,0,1,1,1,1,2,20,14,4,5,10,8,6,11,0,2,0,0
2025-26,21,07/02/2026,15:30,14:30,Mainz,Augsburg,2,0,1,1,0,0,1,1,2,10,14,6,6,6,4,12,10,2,2,0,0
2025-26,21,07/02/2026,15:30,14:30,St. Pauli,Stuttgart,2,1,1,1,0,1,1,2,3,15,7,7,3,5,5,9,10,0,2,0,0
2025-26,21,07/02/2026,15:30,14:30,Wolfsburg,Borussia Dortmund,1,2,0,1,1,1,1,2,3,12,21,2,4,4,8,13,10,1,1,0,0
2025-26,21,07/02/2026,18:30,17:30,Borussia Monchengladbach,Bayer Leverkusen,1,1,1,0,1,0,2,0,2,9,10,6,2,2,2,7,11,2,3,0,0
2025-26,21,08/02/2026,15:30,14:30,FC Koln,RB Leipzig,1,2,0,1,1,1,1,2,3,10,19,3,4,4,3,7,13,1,4,0,0
2025-26,21,08/02/2026,17:30,16:30,Bayern Munich,Hoffenheim,5,1,3,2,1,0,4,2,6,27,9,14,4,8,3,11,9,2,2,0,1
2025-26,22,13/02/2026,20:30,19:30,Borussia Dortmund,Mainz,4,0,3,1,0,0,3,1,4,14,10,8,5,7,2,10,5,3,2,0,0
2025-26,22,14/02/2026,15:30,14:30,Eintracht Frankfurt,Borussia Monchengladbach,3,0,2,1,0,0,2,1,3,12,20,9,3,2,8,11,11,3,2,0,0
2025-26,22,14/02/2026,15:30,14:30,Hamburger SV,Union Berlin,3,2,2,1,1,1,3,2,5,13,12,4,5,6,3,12,7,3,0,0,0
2025-26,22,14/02/2026,15:30,14:30,Hoffenheim,Freiburg,3,0,0,3,0,0,0,3,3,25,13,7,3,6,6,8,6,3,1,0,0
2025-26,22,14/02/2026,15:30,14:30,Bayer Leverkusen,St. Pauli,4,0,2,2,0,0,2,2,4,12,11,7,1,8,3,7,11,0,1,0,0
2025-26,22,14/02/2026,15:30,14:30,Werder Bremen,Bayern Munich,0,3,0,0,2,1,2,1,3,14,11,3,8,2,4,10,6,3,1,0,0
2025-26,22,14/02/2026,18:30,17:30,Stuttgart,FC Koln,3,1,1,2,0,1,1,3,4,13,10,4,3,2,5,10,10,4,1,0,0
2025-26,22,15/02/2026,15:30,14:30,Augsburg,Heidenheim,1,0,0,1,0,0,0,1,1,12,16,4,2,4,5,9,9,1,2,0,0
2025-26,22,15/02/2026,17:30,16:30,RB Leipzig,Wolfsburg,2,2,0,2,0,2,0,4,4,20,10,10,3,6,2,6,10,1,2,0,0
2025-26,23,20/02/2026,20:30,19:30,Mainz,Hamburger SV,1,1,1,0,0,1,1,1,2,17,14,3,5,7,2,16,13,3,2,0,0
2025-26,23,21/02/2026,15:30,14:30,Bayern Munich,Eintracht Frankfurt,3,2,2,1,0,2,2,3,5,24,9,11,3,8,2,9,10,0,3,0,0
2025-26,23,21/02/2026,15:30,14:30,FC Koln,Hoffenheim,2,2,1,1,1,1,2,2,4,9,18,4,6,3,10,6,12,1,3,0,0
2025-26,23,21/02/2026,15:30,14:30,Union Berlin,Bayer Leverkusen,1,0,1,0,0,0,1,0,1,8,16,4,1,4,5,15,7,5,2,0,0
2025-26,23,21/02/2026,15:30,14:30,Wolfsburg,Augsburg,2,3,1,1,0,3,1,4,5,10,15,4,6,4,10,10,16,3,4,0,0
2025-26,23,21/02/2026,18:30,17:30,RB Leipzig,Borussia Dortmund,2,2,2,0,0,2,2,2,4,13,11,3,5,6,2,11,17,3,4,0,0
2025-26,23,22/02/2026,15:30,14:30,Freiburg,Borussia Monchengladbach,2,1,1,1,0,1,1,2,3,10,12,6,2,3,3,9,8,1,2,0,0
2025-26,23,22/02/2026,17:30,16:30,St. Pauli,Werder Bremen,2,1,0,2,0,1,0,3,3,5,13,4,4,1,5,6,10,2,6,0,0
2025-26,23,22/02/2026,19:30,18:30,Heidenheim,Stuttgart,3,3,2,1,2,1,4,2,6,10,12,6,8,3,4,13,7,1,2,0,0
2025-26,24,27/02/2026,20:30,19:30,Augsburg,FC Koln,2,0,0,2,0,0,0,2,2,14,10,4,3,6,9,15,4,4,1,0,0
2025-26,24,28/02/2026,15:30,14:30,Hoffenheim,St. Pauli,0,1,0,0,1,0,1,0,1,20,11,11,3,10,3,13,7,1,2,0,0
2025-26,24,28/02/2026,15:30,14:30,Bayer Leverkusen,Mainz,1,1,0,1,0,1,0,2,2,12,8,5,4,6,2,9,13,1,2,0,0
2025-26,24,28/02/2026,15:30,14:30,Borussia Monchengladbach,Union Berlin,1,0,0,1,0,0,0,1,1,21,6,7,2,6,2,5,18,4,5,0,0
2025-26,24,28/02/2026,15:30,14:30,Werder Bremen,Heidenheim,2,0,0,2,0,0,0,2,2,17,9,6,0,3,2,14,9,1,0,0,0
2025-26,24,28/02/2026,18:30,17:30,Borussia Dortmund,Bayern Munich,2,3,1,1,0,3,1,4,5,10,14,2,6,5,2,15,10,1,0,0,0
2025-26,24,01/03/2026,15:30,14:30,Stuttgart,Wolfsburg,4,0,3,1,0,0,3,1,4,24,10,11,3,7,3,5,17,1,0,0,0
2025-26,24,01/03/2026,17:30,16:30,Eintracht Frankfurt,Freiburg,2,0,0,2,0,0,0,2,2,15,4,7,2,5,6,9,11,1,2,0,0
2025-26,24,01/03/2026,19:30,18:30,Hamburger SV,RB Leipzig,1,2,1,0,1,1,2,1,3,7,13,3,5,4,9,8,12,3,2,0,0
2025-26,24,04/03/2026,20:30,19:30,Hamburger SV,Bayer Leverkusen,0,1,0,0,0,1,0,1,1,10,14,3,4,2,7,12,11,0,2,0,0
2025-26,25,06/03/2026,20:30,19:30,Bayern Munich,Borussia Monchengladbach,4,1,2,2,0,1,2,3,5,18,10,9,5,7,1,7,12,1,0,0,1
2025-26,25,07/03/2026,15:30,14:30,Freiburg,Bayer Leverkusen,3,3,2,1,2,1,4,2,6,21,17,9,5,5,2,7,8,3,3,0,0
2025-26,25,07/03/2026,15:30,14:30,Heidenheim,Hoffenheim,2,4,0,2,2,2,2,4,6,8,16,2,7,4,3,7,15,0,0,0,0
2025-26,25,07/03/2026,15:30,14:30,Mainz,Stuttgart,2,2,1,1,0,2,1,3,4,18,11,6,4,5,6,7,12,0,2,0,0
2025-26,25,07/03/2026,15:30,14:30,RB Leipzig,Augsburg,2,1,0,2,1,0,1,2,3,17,16,8,5,6,8,8,9,0,2,0,0
2025-26,25,07/03/2026,15:30,14:30,Wolfsburg,Hamburger SV,1,2,1,0,1,1,2,1,3,14,10,4,7,7,3,18,6,3,3,1,0
2025-26,25,07/03/2026,18:30,17:30,FC Koln,Borussia Dortmund,1,2,0,1,1,1,1,2,3,14,13,4,5,9,4,9,13,1,1,1,0
2025-26,25,08/03/2026,15:30,14:30,St. Pauli,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,11,8,2,2,6,5,13,8,2,1,0,0
2025-26,25,08/03/2026,17:30,16:30,Union Berlin,Werder Bremen,1,4,1,0,2,2,3,2,5,9,15,2,5,1,3,5,13,1,3,1,0
2025-26,26,13/03/2026,20:30,19:30,Borussia Monchengladbach,St. Pauli,2,0,1,1,0,0,1,1,2,10,8,4,1,2,2,9,7,1,2,0,0
2025-26,26,14/03/2026,15:30,14:30,Borussia Dortmund,Augsburg,2,0,1,1,0,0,1,1,2,16,7,5,3,12,2,7,7,0,0,0,0
2025-26,26,14/03/2026,15:30,14:30,Eintracht Frankfurt,Heidenheim,1,0,0,1,0,0,0,1,1,12,3,4,1,5,4,5,9,3,2,1,0
2025-26,26,14/03/2026,15:30,14:30,Hoffenheim,Wolfsburg,1,1,0,1,0,1,0,2,2,21,4,6,2,16,4,10,10,0,3,0,0
2025-26,26,14/03/2026,15:30,14:30,Bayer Leverkusen,Bayern Munich,1,1,1,0,0,1,1,1,2,21,11,7,5,4,1,12,13,3,4,0,2
2025-26,26,14/03/2026,18:30,17:30,Hamburger SV,FC Koln,1,1,1,0,1,0,2,0,2,5,10,1,2,1,8,11,12,2,4,0,0
2025-26,26,15/03/2026,15:30,14:30,Werder Bremen,Mainz,0,2,0,0,1,1,1,1,2,16,11,3,2,9,4,7,7,2,1,0,0
2025-26,26,15/03/2026,17:30,16:30,Freiburg,Union Berlin,0,1,0,0,0,1,0,1,1,19,9,6,4,6,2,6,19,0,2,0,0
2025-26,26,15/03/2026,19:30,18:30,Stuttgart,RB Leipzig,1,0,0,1,0,0,0,1,1,13,9,4,4,5,6,5,16,1,2,0,0
2025-26,27,20/03/2026,20:30,19:30,RB Leipzig,Hoffenheim,5,0,4,1,0,0,4,1,5,14,8,9,2,1,3,8,16,1,1,0,0
2025-26,27,21/03/2026,15:30,14:30,Bayern Munich,Union Berlin,4,0,2,2,0,0,2,2,4,31,5,9,1,12,1,5,8,1,2,0,0
2025-26,27,21/03/2026,15:30,14:30,FC Koln,Borussia Monchengladbach,3,3,2,1,2,1,4,2,6,12,9,5,3,5,3,8,14,8,2,1,0
2025-26,27,21/03/2026,15:30,14:30,Heidenheim,Bayer Leverkusen,3,3,0,3,2,1,2,4,6,9,14,5,5,2,5,11,12,4,4,0,0
2025-26,27,21/03/2026,15:30,14:30,Wolfsburg,Werder Bremen,0,1,0,0,0,1,0,1,1,11,8,4,3,8,4,16,6,3,0,1,0
2025-26,27,21/03/2026,18:30,17:30,Borussia Dortmund,Hamburger SV,3,2,0,3,2,0,2,3,5,24,4,8,4,11,3,10,8,2,3,0,0
2025-26,27,22/03/2026,15:30,14:30,Mainz,Eintracht Frankfurt,2,1,1,1,1,0,2,1,3,8,12,5,4,5,3,12,5,2,1,0,0
2025-26,27,22/03/2026,17:30,16:30,St. Pauli,Freiburg,1,2,1,0,0,2,1,2,3,12,15,5,6,3,2,9,6,1,1,0,0
2025-26,27,22/03/2026,19:30,18:30,Augsburg,Stuttgart,2,5,0,2,3,2,3,4,7,13,13,7,8,2,5,11,14,1,3,0,0
2025-26,28,04/04/2026,15:30,13:30,Freiburg,Bayern Munich,2,3,0,2,0,3,0,5,5,13,21,4,9,5,8,9,13,3,3,0,0
2025-26,28,04/04/2026,15:30,13:30,Hamburger SV,Augsburg,1,1,0,1,1,0,1,1,2,18,18,4,3,9,2,12,12,2,3,1,0
2025-26,28,04/04/2026,15:30,13:30,Hoffenheim,Mainz,1,2,1,0,1,1,2,1,3,16,9,5,5,7,3,11,5,4,1,0,0
2025-26,28,04/04/2026,15:30,13:30,Bayer Leverkusen,Wolfsburg,6,3,2,4,3,0,5,4,9,25,11,11,5,12,2,8,11,1,3,0,0
2025-26,28,04/04/2026,15:30,13:30,Borussia Monchengladbach,Heidenheim,2,2,1,1,1,1,2,2,4,15,15,7,7,2,3,12,11,4,0,0,0
2025-26,28,04/04/2026,15:30,13:30,Werder Bremen,RB Leipzig,1,2,0,1,1,1,1,2,3,13,7,5,2,1,0,13,14,2,1,0,0
2025-26,28,04/04/2026,18:30,16:30,Stuttgart,Borussia Dortmund,0,2,0,0,0,2,0,2,2,13,5,3,3,5,2,10,12,2,4,0,0
2025-26,28,05/04/2026,15:30,13:30,Union Berlin,St. Pauli,1,1,0,1,1,0,1,1,2,16,9,8,2,7,2,10,8,0,2,0,1
2025-26,28,05/04/2026,17:30,15:30,Eintracht Frankfurt,FC Koln,2,2,0,2,0,2,0,4,4,20,14,7,9,8,0,10,7,1,2,0,0
2025-26,29,10/04/2026,20:30,18:30,Augsburg,Hoffenheim,2,2,2,0,2,0,4,0,4,17,13,8,4,4,4,6,18,5,3,0,0
2025-26,29,11/04/2026,15:30,13:30,Borussia Dortmund,Bayer Leverkusen,0,1,0,0,1,0,1,0,1,14,11,1,4,5,5,5,6,3,0,0,0
2025-26,29,11/04/2026,15:30,13:30,Heidenheim,Union Berlin,3,1,2,1,0,1,2,2,4,7,10,3,3,3,5,7,13,0,2,0,0
2025-26,29,11/04/2026,15:30,13:30,RB Leipzig,Borussia Monchengladbach,1,0,0,1,0,0,0,1,1,24,15,11,3,11,4,9,6,4,1,0,0
2025-26,29,11/04/2026,15:30,13:30,Wolfsburg,Eintracht Frankfurt,1,2,0,1,2,0,2,1,3,22,10,7,4,7,7,9,8,2,1,0,0
2025-26,29,11/04/2026,18:30,16:30,St. Pauli,Bayern Munich,0,5,0,0,1,4,1,4,5,6,20,3,8,3,4,9,7,1,2,0,0
2025-26,29,12/04/2026,15:30,13:30,FC Koln,Werder Bremen,3,1,1,2,0,1,1,3,4,25,6,8,2,8,5,16,7,3,2,0,1
2025-26,29,12/04/2026,17:30,15:30,Stuttgart,Hamburger SV,4,0,2,2,0,0,2,2,4,23,9,11,5,8,2,10,14,2,1,0,0
2025-26,29,12/04/2026,19:30,17:30,Mainz,Freiburg,0,1,0,0,0,1,0,1,1,10,8,3,3,6,4,10,13,1,3,0,0
2025-26,30,17/04/2026,20:30,18:30,St. Pauli,FC Koln,1,1,0,1,0,1,0,2,2,14,10,6,1,8,5,6,2,4,1,0,0
2025-26,30,18/04/2026,15:30,13:30,Hoffenheim,Borussia Dortmund,2,1,1,1,0,1,1,2,3,13,8,4,3,4,3,14,11,2,3,0,0
2025-26,30,18/04/2026,15:30,13:30,Bayer Leverkusen,Augsburg,1,2,1,0,1,1,2,1,3,35,11,10,5,11,4,5,8,2,1,0,0
2025-26,30,18/04/2026,15:30,13:30,Union Berlin,Wolfsburg,1,2,0,1,1,1,1,2,3,25,5,7,4,11,4,13,15,1,1,0,0
2025-26,30,18/04/2026,15:30,13:30,Werder Bremen,Hamburger SV,3,1,1,2,1,0,2,2,4,18,11,10,3,7,3,14,14,4,3,0,1
2025-26,30,18/04/2026,18:30,16:30,Eintracht Frankfurt,RB Leipzig,1,3,1,0,1,2,2,2,4,16,19,5,8,4,6,7,7,0,1,0,0
2025-26,30,19/04/2026,15:30,13:30,Freiburg,Heidenheim,2,1,1,1,0,1,1,2,3,17,13,4,2,5,4,10,9,1,0,0,0
2025-26,30,19/04/2026,17:30,15:30,Bayern Munich,Stuttgart,4,2,3,1,1,1,4,2,6,28,11,9,7,11,3,6,3,0,0,0,0
2025-26,30,19/04/2026,19:30,17:30,Borussia Monchengladbach,Mainz,1,1,1,0,0,1,1,1,2,9,17,4,7,0,6,12,8,5,2,0,0
2025-26,31,24/04/2026,20:30,18:30,RB Leipzig,Union Berlin,3,1,2,1,0,1,2,2,4,20,5,10,1,10,4,6,10,1,1,0,0
2025-26,31,25/04/2026,15:30,13:30,Augsburg,Eintracht Frankfurt,1,1,1,0,0,1,1,1,2,17,19,3,7,9,7,11,13,1,2,0,0
2025-26,31,25/04/2026,15:30,13:30,FC Koln,Bayer Leverkusen,1,2,0,1,1,1,1,2,3,25,8,10,3,2,5,11,5,1,2,0,0
2025-26,31,25/04/2026,15:30,13:30,Heidenheim,St. Pauli,2,0,1,1,0,0,1,1,2,12,11,5,2,6,6,7,6,0,1,0,0
2025-26,31,25/04/2026,15:30,13:30,Mainz,Bayern Munich,3,4,3,0,0,4,3,4,7,21,11,8,6,4,4,14,10,1,2,0,0
2025-26,31,25/04/2026,15:30,13:30,Wolfsburg,Borussia Monchengladbach,0,0,0,0,0,0,0,0,0,12,10,4,2,8,5,11,5,1,3,0,1
2025-26,31,25/04/2026,18:30,16:30,Hamburger SV,Hoffenheim,1,2,1,0,2,0,3,0,3,12,15,4,6,4,9,11,18,2,4,0,0
2025-26,31,26/04/2026,15:30,13:30,Stuttgart,Werder Bremen,1,1,0,1,1,0,1,1,2,20,9,4,3,14,2,8,10,0,1,0,0
2025-26,31,26/04/2026,17:30,15:30,Borussia Dortmund,Freiburg,4,0,3,1,0,0,3,1,4,17,7,5,4,5,0,19,10,1,0,0,0
2025-26,32,02/05/2026,15:30,13:30,Bayern Munich,Heidenheim,3,3,1,2,2,1,3,3,6,23,12,7,5,13,5,6,7,3,2,0,0
2025-26,32,02/05/2026,15:30,13:30,Eintracht Frankfurt,Hamburger SV,1,2,0,1,0,2,0,3,3,8,9,5,4,9,4,13,5,6,1,1,0
2025-26,32,02/05/2026,15:30,13:30,Hoffenheim,Stuttgart,3,3,2,1,1,2,3,3,6,22,14,9,5,4,5,18,9,3,1,0,1
2025-26,32,02/05/2026,15:30,13:30,Union Berlin,FC Koln,2,2,0,2,1,1,1,3,4,13,8,3,4,2,5,7,10,2,3,0,0
2025-26,32,02/05/2026,15:30,13:30,Werder Bremen,Augsburg,1,3,0,1,2,1,2,2,4,15,14,4,7,8,2,11,4,1,1,0,0
2025-26,32,02/05/2026,18:30,16:30,Bayer Leverkusen,RB Leipzig,4,1,2,2,0,1,2,3,5,23,14,8,5,7,3,7,12,1,3,0,0
2025-26,32,03/05/2026,15:30,13:30,St. Pauli,Mainz,1,2,0,1,2,0,2,1,3,10,17,3,6,7,7,10,8,3,1,0,0
2025-26,32,03/05/2026,17:30,15:30,Borussia Monchengladbach,Borussia Dortmund,1,0,0,1,0,0,0,1,1,12,6,4,1,1,1,14,17,3,1,0,0
2025-26,32,03/05/2026,19:30,17:30,Freiburg,Wolfsburg,1,1,0,1,0,1,0,2,2,11,13,3,4,1,7,5,11,1,1,0,0
2025-26,33,08/05/2026,20:30,18:30,Borussia Dortmund,Eintracht Frankfurt,3,2,2,1,1,1,3,2,5,13,9,8,4,6,2,14,8,3,0,0,0
2025-26,33,09/05/2026,15:30,13:30,Augsburg,Borussia Monchengladbach,3,1,2,1,0,1,2,2,4,15,16,10,4,2,2,11,9,2,2,0,0
2025-26,33,09/05/2026,15:30,13:30,Hoffenheim,Werder Bremen,1,0,1,0,0,0,1,0,1,15,11,4,2,8,3,4,3,1,2,0,1
2025-26,33,09/05/2026,15:30,13:30,RB Leipzig,St. Pauli,2,1,1,1,0,1,1,2,3,13,7,5,3,3,5,5,9,2,0,0,0
2025-26,33,09/05/2026,15:30,13:30,Stuttgart,Bayer Leverkusen,3,1,2,1,1,0,3,1,4,20,6,9,5,7,6,13,8,2,1,0,0
2025-26,33,09/05/2026,18:30,16:30,Wolfsburg,Bayern Munich,0,1,0,0,0,1,0,1,1,17,16,5,9,6,3,8,5,1,0,0,0
2025-26,33,10/05/2026,15:30,13:30,Hamburger SV,Freiburg,3,2,1,2,1,1,2,3,5,14,5,5,3,2,4,15,8,2,2,0,0
2025-26,33,10/05/2026,17:30,15:30,FC Koln,Heidenheim,1,3,1,0,2,1,3,1,4,18,11,7,5,6,4,9,8,2,2,0,0
2025-26,33,10/05/2026,19:30,17:30,Mainz,Union Berlin,1,3,0,1,1,2,1,3,4,14,16,3,9,7,8,11,10,2,1,0,0
2025-26,34,16/05/2026,15:30,13:30,Bayern Munich,FC Koln,5,1,3,2,1,0,4,2,6,19,9,7,2,5,5,6,4,1,1,0,0
2025-26,34,16/05/2026,15:30,13:30,Eintracht Frankfurt,Stuttgart,2,2,0,2,2,0,2,2,4,16,13,7,7,6,6,14,12,2,3,0,0
2025-26,34,16/05/2026,15:30,13:30,Freiburg,RB Leipzig,4,1,2,2,1,0,3,2,5,11,14,5,6,1,2,13,7,0,1,0,0
2025-26,34,16/05/2026,15:30,13:30,Heidenheim,Mainz,0,2,0,0,2,0,2,0,2,15,15,5,9,6,3,8,12,1,1,0,0
2025-26,34,16/05/2026,15:30,13:30,Bayer Leverkusen,Hamburger SV,1,1,0,1,0,1,0,2,2,26,19,9,6,8,3,8,11,1,2,0,0
2025-26,34,16/05/2026,15:30,13:30,Borussia Monchengladbach,Hoffenheim,4,0,2,2,0,0,2,2,4,9,11,6,3,2,9,11,15,4,6,0,1
2025-26,34,16/05/2026,15:30,13:30,St. Pauli,Wolfsburg,1,3,0,1,1,2,1,3,4,11,19,2,10,8,9,6,9,2,3,0,0
2025-26,34,16/05/2026,15:30,13:30,Union Berlin,Augsburg,4,0,2,2,0,0,2,2,4,17,11,9,1,4,9,6,7,3,1,0,0
2025-26,34,16/05/2026,15:30,13:30,Werder Bremen,Borussia Dortmund,0,2,0,0,0,2,0,2,2,9,17,3,9,4,5,8,5,0,0,0,0
2026-27,1,28/08/2026,20:30,18:30,Bayern Munich,Stuttgart,5,1,1,4,0,1,1,5,6,21,11,9,4,9,3,10,17,1,3,0,0
2026-27,1,29/08/2026,15:30,13:30,Elversberg,Bayer Leverkusen,3,2,2,1,0,2,2,3,5,11,21,6,4,4,3,18,15,3,2,0,0
2026-27,1,29/08/2026,15:30,13:30,FC Koln,Hoffenheim,3,2,0,3,1,1,1,4,5,18,15,6,4,6,7,11,14,0,2,0,0
2026-27,1,29/08/2026,15:30,13:30,Mainz,Paderborn,0,0,0,0,0,0,0,0,0,21,10,4,0,11,2,8,10,1,2,0,0
2026-27,1,29/08/2026,15:30,13:30,RB Leipzig,Borussia Monchengladbach,3,0,1,2,0,0,1,2,3,25,15,11,4,7,6,10,13,1,0,0,0
2026-27,1,29/08/2026,15:30,13:30,Union Berlin,Eintracht Frankfurt,3,3,1,2,2,1,3,3,6,19,12,10,3,5,2,11,10,2,4,0,0
2026-27,1,29/08/2026,18:30,16:30,Borussia Dortmund,Hamburger SV,2,0,2,0,0,0,2,0,2,20,8,6,3,3,1,13,19,2,1,1,0
2026-27,1,30/08/2026,15:30,13:30,Freiburg,Werder Bremen,4,1,2,2,0,1,2,3,5,19,9,5,3,6,5,13,16,1,1,0,0
2026-27,1,30/08/2026,17:30,15:30,Augsburg,Schalke 04,3,0,1,2,0,0,1,2,3,24,11,13,5,11,3,5,6,1,0,0,1
2026-27,2,04/09/2026,20:30,18:30,Stuttgart,FC Koln,4,1,1,3,0,1,1,4,5,22,18,8,5,10,8,5,6,1,3,0,0
2026-27,2,05/09/2026,15:30,13:30,Hoffenheim,Borussia Dortmund,2,3,1,1,0,3,1,4,5,18,11,6,4,10,3,13,7,4,2,0,0
2026-27,2,05/09/2026,15:30,13:30,Bayer Leverkusen,Union Berlin,4,0,2,2,0,0,2,2,4,21,5,10,0,11,1,11,12,2,2,0,0
2026-27,2,05/09/2026,15:30,13:30,Borussia Monchengladbach,Elversberg,3,4,2,1,1,3,3,4,7,25,14,6,10,13,4,18,9,3,1,0,0
2026-27,2,05/09/2026,15:30,13:30,Paderborn,Freiburg,0,1,0,0,1,0,1,0,1,14,16,3,5,5,4,16,10,3,3,0,0
2026-27,2,05/09/2026,15:30,13:30,Werder Bremen,RB Leipzig,3,1,1,2,0,1,1,3,4,12,19,7,5,2,7,13,8,1,0,0,0
2026-27,2,05/09/2026,18:30,16:30,Schalke 04,Bayern Munich,0,0,0,0,0,0,0,0,0,4,15,1,5,0,11,5,12,2,2,0,0
2026-27,2,06/09/2026,15:30,13:30,Hamburger SV,Mainz,0,5,0,0,2,3,2,3,5,8,17,1,8,4,5,14,19,1,3,0,0
